TOPIC,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2011,35,473.7,6.3,461.4,486,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2012,36,459.2,6,447.4,471.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2013,37,461.1,5.9,449.5,472.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2014,38,447.9,5.6,436.8,458.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2015,39,444,5.5,433.3,454.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2016,40,458.5,5.4,447.9,469.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2017,41,441.3,5.2,431.2,451.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2018,42,447.8,5.1,437.8,457.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 65-74 years",8.29,195,"Deaths per 100,000 resident population, crude",2,2019,43,434,4.9,424.4,443.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,1999,23,1994.5,18.7,1957.9,2031.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2000,24,1931.9,18.3,1896,1967.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2001,25,1866.4,17.7,1831.6,1901.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2002,26,1838,17.5,1803.8,1872.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2003,27,1722.2,16.8,1689.3,1755,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2004,28,1646.5,16.3,1614.6,1678.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2005,29,1620,16.1,1588.6,1651.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2006,30,1487.4,15.3,1457.3,1517.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2007,31,1409.4,14.9,1380.3,1438.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2008,32,1361.7,14.5,1333.2,1390.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2009,33,1292.3,14.1,1264.6,1319.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2010,34,1250.4,13.8,1223.4,1277.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2011,35,1182.1,13.2,1156.2,1208.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2012,36,1136.6,12.9,1111.3,1161.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2013,37,1148.8,12.8,1123.7,1173.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2014,38,1104.5,12.4,1080.2,1128.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2015,39,1074.4,12.1,1050.7,1098.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2016,40,1106.3,12.1,1082.6,1130,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2017,41,1057.2,11.6,1034.4,1079.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2018,42,1052,11.4,1029.8,1074.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 75-84 years",8.31,196,"Deaths per 100,000 resident population, crude",2,2019,43,1022.7,11,1001.2,1044.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,1999,23,5379.3,48.9,5283.5,5475.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2000,24,5330.8,48.2,5236.3,5425.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2001,25,5398.6,48.8,5303,5494.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2002,26,5459.8,49.2,5363.4,5556.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2003,27,5373.4,48.8,5277.8,5469,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2004,28,4997.4,46.8,4905.6,5089.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2005,29,4893.6,45.6,4804.2,4983,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2006,30,4541.9,43.4,4456.8,4626.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2007,31,4454.4,42.3,4371.6,4537.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2008,32,4203.6,40.4,4124.4,4282.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2009,33,3874.6,38.1,3800,3949.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2010,34,3828.1,37.3,3755.1,3901.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2011,35,3616.3,35.6,3546.5,3686.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2012,36,3561.1,34.5,3493.4,3628.7,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2013,37,3478.7,33.5,3413,3544.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2014,38,3313.2,32.3,3250,3376.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2015,39,3335.4,31.9,3272.9,3397.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2016,40,3213.4,30.9,3152.7,3274,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2017,41,3167.6,30.3,3108.2,3227,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2018,42,3156.9,29.9,3098.4,3215.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: Black, non-Hispanic: 85 years and older",8.32,197,"Deaths per 100,000 resident population, crude",2,2019,43,3107.7,29.3,3050.1,3165.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,1999,23,43.1,0.6,42,44.1,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2000,24,41.9,0.5,40.8,42.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2001,25,42.5,0.5,41.4,43.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2002,26,42.7,0.5,41.7,43.8,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2003,27,42.5,0.5,41.4,43.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2004,28,42.3,0.5,41.3,43.3,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2005,29,42.5,0.5,41.5,43.6,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2006,30,42.4,0.5,41.4,43.4,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2007,31,42.2,0.5,41.2,43.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2008,32,43.5,0.5,42.5,44.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2009,33,41.5,0.5,40.5,42.5,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2010,34,42.9,0.5,41.8,43.9,,"FN0160,FN0049,FN0461,NT0084,SC0001"
Death rates for heart disease,Multiple Characteristics,5,"Sex, race and Hispanic origin, and age group",7,13,"Female: White, non-Hispanic: 45-54 years",8.33,198,"Deaths per 100,000 resident population, crude",2,2011,35,43.1,0.5,42.1,44.2,,"FN0160,FN0049,FN0461,NT0084,SC0001"
